answer,question,is_labeled,question_similaries
"Viêm tiểu phế quản xảy ra khi một loại virus lây nhiễm vào tiểu phế quản. Nhiễm trùng làm cho các tiểu phế quản sưng lên và bị viêm, tăng chất nhầy trong lòng phế quản, khiến không khí khó lưu thông vào và ra khỏi phổi.

Hầu hết các trường hợp nguyên nhân viêm tiểu phế quản là do virus hợp bào (respiratory syncytial virus) gây ra. RSV là một loại virus phổ biến lây nhiễm ở mọi trẻ em dưới 2 tuổi. Các đợt bùng phát bệnh nhiễm virus RSV thường xảy ra mỗi mùa đông. Viêm phế quản cũng có thể được gây ra bởi các loại virus khác, bao gồm những loại gây ra bệnh cúm hoặc cảm lạnh thông thường. Trẻ sơ sinh có thể được tái nhiễm RSV vì có ít nhất hai chủng.",Nguyên nhân bệnh Viêm tiểu phế quản,0,[]
"Trong vài ngày đầu, các dấu hiệu và triệu chứng của viêm tiểu phế quản tương tự như cảm lạnh:


	
	Sổ mũi
	
	
	Nghẹt mũi
	
	
	Ho
	
	
	Sốt nhẹ (không phải lúc nào cũng có)
	
	
	Sau này một tuần hoặc nhiều hơn có thể có triệu chứng khó thở hoặc tiếng huýt sáo khi trẻ thở ra (thở khò khè).
	
	
	Nhiều trẻ sơ sinh cũng sẽ bị nhiễm trùng tai (viêm tai giữa)
	


Khi nào đi khám bác sĩ?

Nếu việc phụ huynh gặp khó khăn trong việc cho trẻ ăn, đặc biệt nếu trẻ dưới 12 tuần tuổi hoặc có các yếu tố nguy cơ khác gây viêm tiểu phế quản như sinh non hoặc bệnh tim hoặc phổi. Nếu có các dấu hiệu và triệu chứng sau đây, phụ huynh nên nhanh chóng đưa con đi khám tại cơ sở Y tế:


	
	Nôn
	
	
	Có tiếng khò khè
	
	
	Nhịp thở nhanh (trên 60 lần/phút) và thở nông
	
	
	Có dấu hiệu rút lõm lồng ngực - xương sườn bị lõm xuống khi trẻ sơ sinh hít vào
	
	
	Trẻ chậm chạp hoặc thờ ơ
	
	
	Từ chối uống đủ, hoặc thở quá nhanh khi ăn hoặc uống
	
	
	Da chuyển sang tím tái ở  môi và móng tay
	


Biến chứng của viêm phế quản nặng có thể bao gồm:


	
	Môi xanh hoặc da (tím tái).
	
	
	Ngưng tim ngưng thở. Ngưng thở rất có thể xảy ra ở trẻ đẻ non và trẻ sơ sinh trong vòng hai tháng đầu.
	
	
	Mất nước.
	
	
	Độ bão hòa oxy thấp và suy hô hấp.
	


Nếu những biến chứng trên xảy ra, trẻ sẽ phải  nhập viện. Suy hô hấp nặng có thể phải đặt ống nội khí quản để giúp trẻ thở. Trong trường hợp viêm tiểu phế quản ở trẻ sơ sinh có sinh non, bị bệnh tim hoặc phổi hoặc có hệ thống miễn dịch kém, các phụ huynh nên theo dõi chặt chẽ các dấu hiệu ban đầu của viêm phế quản do nhiễm trùng có thể nhanh chóng trở nên nghiêm trọng",Triệu chứng bệnh Viêm tiểu phế quản,0,[]
"Các virus gây viêm phế quản rất dễ lây lan. Người bệnh truyền bệnh cho người khác thông qua những giọt nước trong không khí khi bị ho, hắt hơi hoặc nói chuyện. Người bệnh cũng có thể lây cho người khác bằng cách chạm vào các đồ vật sử dụng chung khăn hoặc đồ chơi và sau đó người khỏe mạnh lại chạm vào mắt, mũi hoặc miệng thì sẽ bị lây bệnh.",Đường lây truyền bệnh Viêm tiểu phế quản,0,[]
"Trẻ nhỏ dưới 3 tháng tuổi có nguy cơ bị viêm tiểu phế quản cao nhất vì phổi và hệ thống miễn dịch của trẻ chưa phát triển đầy đủ. Các yếu tố khác có liên quan đến việc tăng nguy cơ viêm phế quản ở trẻ sơ sinh, hoặc bệnh nặng hơn do viêm tiểu phế quản, bao gồm:


	
	Sinh non
	
	
	Có bệnh tim hoặc các bệnh phổi tiềm ẩn
	
	
	Suy yếu hệ miễn dịch
	
	
	Tiếp xúc với khói thuốc lá
	
	
	Trẻ không được bú sữa mẹ hoàn toàn trong 6 tháng đầu
	
	
	Ở với nhiều trẻ khác, như nhà trẻ, nhà mẫu giáo, trường học
	
	
	Sống trong gia đình đông người, chật chội
	
	
	Có anh chị em đi học hoặc chăm sóc trẻ mang mầm bệnh về nhà","Trẻ nhỏ dưới 3 tháng tuổi có nguy cơ bị viêm tiểu phế quản cao nhất vì phổi và hệ thống miễn dịch của trẻ chưa phát triển đầy đủ. Các yếu tố khác có liên quan đến việc tăng nguy cơ viêm phế quản ở trẻ sơ sinh, hoặc bệnh nặng hơn do viêm tiểu phế quản, bao gồm:


	
	Sinh non
	
	
	Có bệnh tim hoặc các bệnh phổi tiềm ẩn
	
	
	Suy yếu hệ miễn dịch
	
	
	Tiếp xúc với khói thuốc lá
	
	
	Trẻ không được bú sữa mẹ hoàn toàn trong 6 tháng đầu
	
	
	Ở với nhiều trẻ khác, như nhà trẻ, nhà mẫu giáo, trường học
	
	
	Sống trong gia đình đông người, chật chội
	
	
	Có anh chị em đi học hoặc chăm sóc trẻ mang mầm bệnh về nhà",0,[]
"Nguyên nhân của viêm tiểu phế quản là do virus gây ra và  lây từ người sang người, một trong những cách tốt nhất để phòng ngừa là rửa tay thường xuyên - đặc biệt là trước khi chạm vào trẻ khi người chăm sóc bị cảm lạnh hoặc bệnh hô hấp khác và đồng thời đeo khẩu trang khi tiếp xúc với trẻ.

Nếu trẻ bị viêm tiểu phế quản, phụ huynh nên cho trẻ ở nhà cho đến khi hết bệnh để tránh lây sang người khác.

Một số cách khác để giúp hạn chế nhiễm trùng bao gồm:


	
	Hạn chế tiếp xúc với những người bị sốt hoặc cảm lạnh hoặc người mắc viêm tiểu phế quản ở người lớn. Nếu trẻ sơ sinh, đặc biệt là trẻ sinh non, hãy tránh tiếp xúc với những người bị cảm lạnh trong hai tháng đầu đời.
	
	
	Làm sạch và khử trùng bề mặt. Làm sạch và khử trùng các bề mặt và đồ vật mà mọi người thường xuyên chạm vào, như đồ chơi và tay nắm cửa.
	
	
	Che miệng khi ho và hắt hơi. Che miệng và mũi bằng khăn giấy. Sau đó vứt khăn giấy và rửa tay hoặc sử dụng nước rửa tay có cồn.
	
	
	Sử dụng ly uống nước của riêng. Không sử dụng cốc nước với người khác và đặc biệt đối với những người bị bệnh.
	
	
	Rửa tay thường xuyên. Thường xuyên rửa tay mọi người trong gia đình, kể cả trẻ.
	
	
	Cho con bú. Những trẻ được bú sữa mẹ hoàn toàn có khả năng mắc bệnh thấp hơn với những trẻ không được bú sữa mẹ hoàn toàn trong vòng 6 tháng đầu đời.  
	


Vắc xin và thuốc


	
	Không có vắc-xin cho các nguyên nhân phổ biến nhất của viêm phế quản (RSV và rhovovirus). Tuy nhiên, nên tiêm phòng cúm hàng năm cho tất cả mọi người trên 6 tháng tuổi.
	



	
	Trẻ sơ sinh có nguy cơ cao bị nhiễm RSV, như trẻ sinh non hoặc mắc bệnh phổi hoặc hệ thống miễn dịch bị suy giảm, có thể được dùng thuốc palivizumab (Synagis) để giảm khả năng nhiễm RSV.",Phòng ngừa bệnh Viêm tiểu phế quản,0,[]
"Bác sĩ thường có thể xác định bệnh thông qua khám thực thể và nghe phổi. Tuy nhiên, có thể mất nhiều hơn một hoặc hai lần khám để phân biệt tình trạng này với cảm lạnh hoặc cúm.

Nếu trẻ có nguy cơ bị viêm tiểu phế quản nặng, nếu các triệu chứng trở nên tồi tệ hơn hoặc nếu nghi ngờ vấn đề khác, bác sĩ có thể yêu cầu thêm các xét nghiệm như:


	
	X-quang ngực. Bác sĩ có thể yêu cầu chụp X-quang ngực để tìm dấu hiệu viêm phổi.
	
	
	Xét nghiệm siêu vi. Bác sĩ lấy mẫu chất nhầy ở mũi của trẻ  để kiểm tra vi-rút gây viêm phế quản.
	
	
	Xét nghiệm máu. Đôi khi, xét nghiệm máu có thể được sử dụng để kiểm tra số lượng tế bào bạch cầu của trẻ. Sự gia tăng các tế bào bạch cầu thường là một dấu hiệu cho thấy cơ thể đang chống lại nhiễm trùng. Xét nghiệm máu cũng có thể xác định xem mức độ oxy đã giảm trong máu của trẻ.
	


Ngoài ra, bác sĩ cũng có thể hỏi phụ huynh về các dấu hiệu mất nước, đặc biệt là nếu trẻ không chịu uống hoặc bị nôn. Dấu hiệu mất nước bao gồm mắt trũng, khô miệng và da, uể oải và ít hoặc không đi tiểu.",Các biện pháp chẩn đoán bệnh Viêm tiểu phế quản,0,[]
"Về điều trị viêm tiểu phế quản thường kéo dài trong hai đến ba tuần. Phần lớn trẻ em bị viêm tiểu phế quản có thể được chăm sóc tại nhà sau khi được hướng dẫn. Điều quan trọng là phụ huynh cần phải cảnh giác với những thay đổi về hô hấp của trẻ, như trẻ khó chịu khi thở, không thể nói hoặc khóc vì khó thở.

Do virus gây viêm phế quản nên thuốc kháng sinh không có hiệu quả để điều trị. Nếu trẻ bị nhiễm vi khuẩn khác như viêm phổi, bác sĩ có thể kê toa thuốc kháng sinh.

Thuốc corticosteroid đường uống và hít để làm loãng chất nhầy đã được chứng minh không điều trị hiệu quả cho viêm tiểu phế quản và không được khuyến cáo sử dụng.

Chăm sóc tại bệnh viện

Tỷ lệ nhỏ trẻ cần được chăm sóc tại bệnh viện để kiểm soát tình trạng bệnh. Tại bệnh viện, trẻ được thở oxy để duy trì đủ nồng độ oxy trong máu và truyền nước qua đường tĩnh mạch để chống mất nước. Trong trường hợp nghiêm trọng hơn, trẻ sẽ được đặt nội khí quả để hỗ trợ thở.

Xem thêm:


	Thủ phạm gây viêm tiểu phế quản ở trẻ em
	Hướng dẫn chăm sóc trẻ bị viêm phế quản
	Ba mẹ có nên thực hiện vỗ rung long đờm tại nhà cho trẻ?",Các biện pháp điều trị bệnh Viêm tiểu phế quản,0,[]
"Viêm da cơ địa là gì? Viêm da cơ địa (hay còn gọi là chàm, eczema) là một bệnh da liệu mà biểu hiện chủ yếu là ngứa và đỏ da.

Viêm da cơ địa có lây không? Viêm da cơ địa không lây, không gây hậu quả nghiêm trọng nhưng làm ảnh hưởng khá nhiều đến sinh hoạt của người bệnh. Bệnh thường gặp ở trẻ nhỏ và thường mắc kèm theo một số bệnh dị ứng khác như hen suyễn.",Tổng quan bệnh Viêm da cơ địa,0,[]
"Nguyên nhân của bệnh hiện vẫn chưa được tìm ra rõ nhưng qua nghiên cứu, viêm da cơ địa có thể do yếu tố di truyền, gia đình hay xuất hiện ở những người có bệnh tự miễn hay dị ứng khác như hen phế quản, viêm mũi dị ứng (60% người bị viêm da cơ địa có con cũng bị bệnh này. Nếu cả bố và mẹ đều bị viêm da cơ địa thì có tới 80% con bị bệnh).

Ngoài ra còn có các nguyên nhân khởi phát hoặc làm cho bệnh nặng lên như: tiếp xúc hóa chất (sơn, nhựa,..), phấn hoa, bọ nhà, khói,..; tiếp xúc với các yếu tố gây dị ứng (mặc quần áo dày hoặc quá bó sát, tắm nước quá nóng, ngồi quá gần lò sưởi…); dị ứng một số loại xà phòng, nước hoa, lông động vật; do thay đổi thời tiết bất thường (từ nóng sang lạnh hoặc từ lạnh sang nóng đột ngột, thời tiết quá khô, nhiều gió hay quá lạnh…); bị nhiễm virus hoặc một số bệnh nhiễm khuẩn;",Nguyên nhân bệnh Viêm da cơ địa,0,[]
"Bệnh có biểu hiện rất đa dạng nhưng thường gặp một số triệu chứng chính sau (tùy theo tuổi và giai đoạn bệnh):


	
	Khô da
	
	
	Da sần, nhạy cảm, sưng do gãi
	
	
	Da dày lên, nứt nẻ và bong vảy
	
	
	Xuất hiện các vết sưng nhỏ và khi gãi có thể chảy mủ, đặc biệt ở trên mặt, ở vùng da quanh đầu gối, cổ tay, khuỷu tay và mắt cá chân, thậm chí có thể nổi ban trên khắp cơ thể.
	
	
	Ngứa có thể đặc biệt nghiêm trọng, nhất là vào ban đêm khiến trẻ khó ngủ hoặc ngủ không ngon giấc.
	


Biến chứng của viêm da cơ địa


	
	Hen suyễn và dị ứng phấn hoa: một số nghiên cứu cho thấy, đa phần trẻ bị viêm da cơ địa cũng mắc hen suyễn và dị ứng phấn hoa.
	
	
	Ngứa mãn tính và bong tróc da: việc gãi nhiều các vùng da ngứa làm da dày và cứng lên, thậm chí chảy máu, nhiễm trùng da
	
	
	Viêm da tiếp xúc kích ứng: thường gặp ở những người hay phải tiếp xúc với hóa chất như xà phòng, nước tẩy rửa mạnh hay các chất diệt khuẩn,…
	
	
	Các vấn đề liên quan đến giấc ngủ: việc ngứa và gãi liên tục ảnh hưởng rất nhiều đến giấc ngủ của người bệnh, làm giảm chất lượng cuộc sống của người bệnh (rối loạn giấc ngủ, thay đổi hoạt động, dễ kích ứng, tự kỷ…).",Triệu chứng bệnh Viêm da cơ địa,0,[]
"Điều trị viêm da cơ địa có nhiều biện pháp có thể áp dụng tại nhà. Tuy nhiên đây là bệnh khó chữa khỏi, dai dẳng và dễ tái phát.

Kiểm soát ngứa


	
	Sử dụng băng ướt hoặc đắp ẩm cho vùng da tổn thương (Petrolatum, aquaphor, hay một số chế phẩm mới hơn như atopiclair và mimyx).
	
	
	Sử dụng thuốc theo hướng dẫn của bác sỹ chuyên khoa (thuốc bôi tại chỗ hoặc thuốc bôi toàn thân: Hydrocortisone, triamcinolone, betamethasone; mỡ tra, đặc biệt khi ở trong môi trường khô.)
	


Giữ ẩm cho da

Nên sử dụng kem dưỡng ẩm ít gây kích ứng da thường xuyên khi người bệnh xuất hiện các dấu hiệu của bệnh và ngay cả khi đã hết bệnh. Kem dưỡng da nên bôi toàn thân ngay cả khi không có viêm chứ không chỉ  vùng da tổn thương.  Số lần sử dụng kem dưỡng da tùy thuộc vào mức độ nặng của bệnh, có thể 1 lần, 2 lần hoặc nhiều hơn. Nên bôi kem sau khi làm ẩm da (tắm, băng ướt,…). Nếu có chỉ định bôi thuốc của bác sỹ thì bôi thuốc trước rồi thoa một lớp kem dưỡng ẩm phủ lên trên. Chú ý khi lấy kem để bôi nên dùng dụng cụ sạch lấy ra một lượng vừa đủ để bôi tránh làm bẩn lượng kem chưa dùng đến.

Đặc biệt, cần chăm sóc cho trẻ bị viêm da cơ địa thật cẩn thận: chú ý vệ sinh cho trẻ thường xuyên, cắt móng tay, băng ướt cho trẻ (sử dụng phương pháp băng ướt nếu bệnh VDCĐ không được kiểm soát trong vòng 24-48 giờ sau khi bắt đầu điều trị bằng cortisone. Băng ướt rất hiệu quả và thường chỉ cần từ ba đến năm ngày. Có thể pha dung dịch làm tăng cường độ ẩm cho da theo chỉ định của bác sỹ để việc đắp ẩm cho da hiệu quả hơn. Có thể thực hiện băng ướt cho trẻ vài lần mỗi ngày tùy thuộc vào mức độ nặng của da), chú ý tắm cho trẻ hàng ngày (dùng sữa tắm thay thế xà phòng, không tắm nước quá nóng, nên tắm trước khi ngủ 2 tiếng giúp trẻ dễ ngủ ngon giấc…), cho trẻ mặc quần áo cotton thấm hút mồ hôi, tạo môi trường sống thoải mái, sạch sẽ cho trẻ cả ngày lẫn đêm, cho trẻ đi khám ngay nếu thấy có biểu hiện nhiễm trùng (vùng da tổn thương bị chảy máu, chảy nước,…).

Xem thêm:


	Gói khám và tư vấn điều trị viêm da cơ địa dị ứng
	Viêm da – Phương thức phòng và điều trị
	Trẻ bị viêm da cơ địa: Chăm sóc thế nào cho đúng?",Các biện pháp điều trị bệnh Viêm da cơ địa,0,[]
"Trong đời người phụ nữ ai cũng ít nhất một lần bị viêm âm đạo, viêm đạo có thể để lại biến chứng sớm gây khó chịu ảnh hưởng đến chất lượng đời sống và các biến chứng tiềm ẩn như vô sinh nếu bệnh tái diễn nhiều lần không được chẩn đoán điều trị kịp thời hoặc điều trị không đúng cách.

Khí hư bình thường( huyết trắng) có màu trắng trong như lòng trắng trứng hơi dính, không màu, không mùi. Khí hư có tác dụng giữ ẩm  cho môi trường âm đạo và tạo điều kiện cho tinh trùng di chuyển vào tử cung. Bình thường tiết ra 1 lượng ổn định tuy nhiên nếu khí hư tiết ra nhiều hơn bình thường kèm theo có mùi khó chịu thì có thể là dấu hiệu của viêm âm đạo. Khí hư vẫn có màu trắng trong bình thường nhưng tiết nhiều và có mùi khó chịu thì gọi là bệnh huyết trắng do nhiều nguyên nhân. Bên cạnh đó khí hư có thể đổi màu cũng là dấu hiệu của viêm âm đạo cũng có thể do nhiều nguyên nhân khác nhau, đặc trưng cho từng loại viêm âm đạo.

Viêm âm đạo là gì?

Viêm âm đạo là tình trạng âm đạo bị viêm nhiễm dẫn đến tiết dịch, ngứa và đau. Nguyên nhân thường do sự mất cân bằng của vi khuẩn âm đạo hoặc bị nhiễm trùng. Giảm nồng độ estrogen sau mãn kinh và một số rối loạn ở da cũng có thể gây ra viêm âm đạo. Bệnh cũng có thể do những hiểu biết sai lầm về cách vệ sinh cá nhân vùng âm đạo (sử dụng xà phòng có tính tẩy rửa mạnh, các chất khử trùng, tạo mùi…), do lây nhiễm qua đường quan hệ tình dục. Tuy là bệnh phổ biến những kiến thức về bệnh của chị em phụ nữ chưa nhiều và đôi khi chị em còn cố gắng chịu đựng, ngại ngần chần chừ chưa đi khám bệnh dẫn đến bệnh tiến triển và để lại những hậu quả đáng tiếc. Vì vậy mỗi chị em cần có 1 kiến thức cơ bản về viêm âm đạo để có những biện pháp phòng bệnh cũng như xử lý nếu mắc bệnh phù hợp.",Tổng quan bệnh Viêm âm đạo,0,[]
"Nguyên nhân phụ thuộc vào loại viêm âm đạo, cụ thể:


	
	Viêm âm đạo do vi khuẩn: là nguyên nhân phổ biến nhất của viêm âm đạo là do sự thay đổi của vi khuẩn bình thường được tìm thấy trong âm đạo, đến sự phát triển quá mức của một trong một số sinh vật khác. Thông thường, vi khuẩn thường được tìm thấy trong âm đạo (lactobacilli) nhiều hơn các vi khuẩn khác (anaerobes) trong âm đạo. Nếu vi khuẩn kỵ khí trở nên quá nhiều, chúng làm đảo lộn sự cân bằng, gây ra viêm âm đạo do vi khuẩn. Loại viêm âm đạo này dường như có liên quan đến quan hệ tình dục, đặc biệt là nếu bạn có nhiều bạn tình hoặc bạn tình mới nhưng nó cũng xảy ra ở những phụ nữ không hoạt động tình dục.
	
	
	Nhiễm nấm men: điều này xảy ra khi có sự phát triển quá mức của một sinh vật nấm thường là Candida albicans nằm trong âm đạo. C. albicans cũng gây nhiễm trùng ở các khu vực ẩm ướt khác trên cơ thể , chẳng hạn như trong miệng (tưa miệng), nếp gấp da và giường móng tay. Nấm cũng có thể gây hăm tã. Nấm Candida albicans thường xuất hiện ở phụ nữ mang thai hoặc những người mắc bệnh tiểu đường. Ngoài ra, lạm dụng thuốc kháng sinh cũng khiến những vi khuẩn cộng sinh có ích trong âm đạo bị tiêu diệt, tạo điều kiện cho nấm Candida phát triển. Viêm âm đạo do nấm Candida ít lây qua đường tình dục nhưng nếu bệnh tái phát đi tái phát lại nhiều lần, bạn cũng nên kết hợp điều trị song song cho  bạn tình
	
	
	Viêm âm đạo do Trichomonas: là nhiễm trùng lây truyền qua đường tình dục phổ biến này được gây ra bởi một loại ký sinh trùng đơn bào có tên là Trichomonas vagis. Sinh vật này lây lan trong quá trình quan hệ tình dục với người bị nhiễm trùng.
	Ở nam giới, sinh vật thường nhiễm vào đường tiết niệu, nhưng thường nó không gây ra triệu chứng. Ở phụ nữ, nhiễm trichomonas thường lây nhiễm vào âm đạo và có thể gây ra các triệu chứng. Nó cũng làm tăng nguy cơ phụ nữ mắc các bệnh lây truyền qua đường tình dục khác.
	
	
	Viêm âm đạo không nhiễm trùng: thuốc xịt âm đạo, thụt rửa, xà phòng thơm, chất tẩy rửa có mùi thơm và các sản phẩm diệt tinh trùng có thể gây ra phản ứng dị ứng hoặc kích thích các mô âm hộ và âm đạo. Các vật lạ, như giấy lụa hoặc tampon bị lãng quên, trong âm đạo cũng có thể gây kích ứng các mô âm đạo.
	
	
	Viêm âm đạo do thiểu dưỡng ở phụ nữ mãn kinh (teo âm đạo): giảm nồng độ estrogen sau khi mãn kinh hoặc phẫu thuật cắt bỏ buồng trứng có thể làm cho niêm mạc âm đạo mỏng, đôi khi dẫn đến kích thích âm đạo, nóng rát và khô.
	
	
	Viêm âm đạo do Lậu: Bệnh lậu là một trong những bệnh xã hội có tốc độ lây lan nhanh chóng. Vi khuẩn lậu có tên khoa học là Neisseria Gonorrhea hay song cầu trùng Gram có hình dạng như hạt cà phê. Lây lan nhanh chóng qua đường tình dục.",Nguyên nhân bệnh Viêm âm đạo,0,[]
"Các biểu hiện viêm âm đạo có thể bao gồm:


	
	Thay đổi màu sắc, mùi hoặc lượng dịch tiết ra từ âm đạo
	
	
	Ngứa âm đạo hoặc kích thích
	
	
	Đau khi giao hợp
	
	
	Đi tiểu đau
	
	
	Chảy máu âm đạo nhẹ hoặc đốm
	


Nếu có dịch tiết âm đạo, điều mà nhiều phụ nữ không có, đặc điểm của dịch tiết có thể chỉ ra loại viêm âm đạo đang mắc phải, bao gồm:


	
	Viêm âm đạo do vi khuẩn: có thể tiết ra chất dịch màu trắng xám, có mùi hôi. Mùi, thường được mô tả là mùi tanh, có thể rõ ràng hơn sau khi quan hệ tình dục. Khi bị viêm âm đạo do Gardnerella vaginalis người bệnh sẽ xuất hiện các triệu chứng như: khí hư ra nhiều, khí hư màu trắng đục hoặc xám, vùng kín có mùi hôi tanh khó chịu, nhất là khi giao hợp, khi rụng trứng hoặc trong những ngày có kinh.
	
	
	Nhiễm nấm men: triệu chứng chính là ngứa, có thể có chất dịch màu trắng, dày giống như phô mai hoặc khí hư có dạng lỏng như nước hoặc đặc như mủ, khí hư màu trắng đục, lợn cợn thành từng mảng kèm đau rát ngứa ngáy xung quanh âm hộ kèm đau khi đi tiểu, quan hệ tình dục.
	
	
	Viêm âm đạo do Trichomonas: có thể gây ra dịch tiết màu vàng xanh, đôi khi có bọt khí hư loãng, có mùi hôi khó chịu, có các bọt khí nhỏ li ti. Vùng kín ngứa ngáy, khó chịu như có cảm giác con gì đang bò trong âm đạo. Đau đớn khi giao hợp. Cảm giác đau, nóng rát mỗi lần tiểu tiện.
	


Khi nào đi khám bác sĩ?

Gặp bác sĩ nếu bạn phát triển khó chịu âm đạo bất thường, đặc biệt là:


	
	Bạn có mùi âm đạo đặc biệt khó chịu, tiết dịch hoặc ngứa.
	
	
	Bạn chưa bao giờ bị nhiễm trùng âm đạo. Gặp bác sĩ có thể thiết lập nguyên nhân và giúp bạn tìm hiểu để xác định các dấu hiệu và triệu chứng.
	
	
	Bạn đã bị nhiễm trùng âm đạo trước đây.
	
	
	Bạn đã có nhiều đối tác tình dục hoặc một đối tác mới gần đây. Bạn có thể bị nhiễm trùng lây qua đường tình dục. Một số bệnh nhiễm trùng lây qua đường tình dục có các dấu hiệu và triệu chứng tương tự như nhiễm trùng nấm men hoặc nhiễm khuẩn âm đạo.
	
	
	Bạn đã hoàn thành một liệu trình thuốc chống nấm men không kê đơn và các triệu chứng của bạn vẫn tồn tại.
	
	
	Bạn bị sốt, ớn lạnh hoặc đau vùng chậu.",Triệu chứng bệnh Viêm âm đạo,0,[]
"Các yếu tố làm tăng nguy cơ phát triển viêm âm đạo bao gồm:


	
	Thay đổi nội tiết tố, chẳng hạn như những người liên quan đến mang thai, thuốc tránh thai hoặc mãn kinh
	
	
	Hoạt động tình dục
	
	
	Bị nhiễm bệnh lây qua đường tình dục
	
	
	Các loại thuốc, như kháng sinh và steroid
	
	
	Sử dụng chất diệt tinh trùng để ngừa thai
	
	
	Bệnh tiểu đường không được kiểm soát
	
	
	Sử dụng các sản phẩm vệ sinh như tắm bong bóng, xịt âm đạo hoặc khử mùi âm đạo
	
	
	Thụt rửa
	
	
	Mặc quần áo ẩm hoặc chật
	
	
	Sử dụng dụng cụ tử cung (DCTC) để ngừa thai","Các yếu tố làm tăng nguy cơ phát triển viêm âm đạo bao gồm:


	
	Thay đổi nội tiết tố, chẳng hạn như những người liên quan đến mang thai, thuốc tránh thai hoặc mãn kinh
	
	
	Hoạt động tình dục
	
	
	Bị nhiễm bệnh lây qua đường tình dục
	
	
	Các loại thuốc, như kháng sinh và steroid
	
	
	Sử dụng chất diệt tinh trùng để ngừa thai
	
	
	Bệnh tiểu đường không được kiểm soát
	
	
	Sử dụng các sản phẩm vệ sinh như tắm bong bóng, xịt âm đạo hoặc khử mùi âm đạo
	
	
	Thụt rửa
	
	
	Mặc quần áo ẩm hoặc chật
	
	
	Sử dụng dụng cụ tử cung (DCTC) để ngừa thai",0,[]
"Phòng viêm âm đạo là vô cùng quan trọng và cần thiết ngăn ngừa các biến chứng nguy hiểm của viêm âm đạo, cụ thể có các biện pháp phòng bệnh sau:


	
	Vệ sinh vùng kín sạch sẽ, khoa học, không lau chùi từ sau ra trước.
	
	
	Khi đi vệ sinh, bạn nên lau theo chiều từ trước ra sau, tránh để vi khuẩn lây lan từ hậu môn đến âm đạo.
	
	
	Không nên sử dụng những chất kích thích, dung dịch vệ sinh phụ nữ có tính sát khuẩn mạnh, dung dịch vệ sinh phải có độ PH tương đương PH âm đạo
	
	
	Tránh các chất gây kích ứng: chúng bao gồm tampon thơm, miếng lót, thụt rửa và xà phòng thơm. Rửa xà phòng từ khu vực bộ phận sinh dục bên ngoài của bạn sau khi tắm, và làm khô khu vực này để tránh kích ứng. Không sử dụng xà phòng khắc nghiệt, chẳng hạn như những chất có tác dụng khử mùi hoặc kháng khuẩn hoặc tắm bong bóng
	
	
	Khám sức khỏe định kỳ để phát hiện những nguy cơ gây bệnh tiềm ẩn.
	
	
	Tránh tắm, bồn nước nóng và bồn tạo sóng .
	
	
	Không thụt rửa âm đạo: âm đạo không cần làm sạch ngoài việc tắm bình thường. Thụt rửa lặp đi lặp lại làm gián đoạn các sinh vật bình thường cư trú trong âm đạo và thực sự có thể làm tăng nguy cơ nhiễm trùng âm đạo. Thụt rửa sẽ không làm sạch nhiễm trùng âm đạo.
	
	
	Sử dụng bao cao su: cả bao cao su nam và nữ có thể giúp tránh nhiễm trùng lây lan qua quan hệ tình dục.
	
	
	Mặc đồ lót bằng cotton: mặc quần lót có đáy quần bằng cotton. Nếu cảm thấy thoải mái có thể bỏ qua mặc đồ lót đi ngủ. Nấm men phát triển mạnh trong môi trường ẩm ướt.",Phòng ngừa bệnh Viêm âm đạo,0,[]
"Để chẩn đoán viêm âm đạo bác sĩ dựa vào các dấu hiệu sau:


	
	Hỏi tiền sử viêm nhiễm âm đạo: Các nhiễm trùng âm đạo hoặc bệnh lây qua đường tình dục từ đó có thể định hướng được nguyên nhân ở các loại viêm âm đạo hay tái phát
	
	
	Thực hiện khám phụ khoa. Trong khi kiểm tra vùng chậu, bác sĩ có thể sử dụng một dụng cụ (mỏ vịt) để nhìn vào bên trong âm đạo của bạn để tìm viêm và tiết dịch bất thường.
	
	
	Lấy bệnh phẩm là dịch âm đạo để làm xét nghiệm: thu thập một mẫu dịch tiết cổ tử cung hoặc âm đạo để xét nghiệm trong phòng thí nghiệm có thể soi tươi hay cấy để tìm vi khuẩn, nấm,.. gây viêm âm đạo.
	
	
	Thực hiện kiểm tra pH:  kiểm tra pH âm đạo bằng cách áp dụng que thử pH hoặc giấy pH vào thành âm đạo. Độ pH tăng có thể chỉ ra vi khuẩn âm đạo hoặc nhiễm trichomonas. Tuy nhiên, xét nghiệm pH đơn thuần không phải là xét nghiệm chẩn đoán đáng tin cậy.",Các biện pháp chẩn đoán bệnh Viêm âm đạo,0,[]
