question1,question2,label
"Hẹp bao quy đầu có sao không các chàng?","Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?",1
"Hẹp bao quy đầu có sao không các chàng?","Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?",1
"Hẹp bao quy đầu có sao không các chàng?","Hẹp bao quy đầu có tác hại gì ?",1
"Hẹp bao quy đầu có sao không các chàng?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Hẹp bao quy đầu có sao không các chàng?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Hẹp bao quy đầu là gì ?","Nguyên nhân gây ra hẹp bao quy đầu là gì ?",1
"Hẹp bao quy đầu là gì ?","Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?",1
"Hẹp bao quy đầu là gì ?","Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?",1
"Hẹp bao quy đầu là gì ?","Hẹp bao quy đầu có tác hại gì ?",1
"Hẹp bao quy đầu là gì ?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Hẹp bao quy đầu là gì ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Nguyên nhân gây ra hẹp bao quy đầu là gì ?","Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?",1
"Nguyên nhân gây ra hẹp bao quy đầu là gì ?","Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?",1
"Nguyên nhân gây ra hẹp bao quy đầu là gì ?","Hẹp bao quy đầu có tác hại gì ?",1
"Nguyên nhân gây ra hẹp bao quy đầu là gì ?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Nguyên nhân gây ra hẹp bao quy đầu là gì ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?","Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?",1
"Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?","Hẹp bao quy đầu có tác hại gì ?",1
"Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Thời điểm nào bao quy đầu sẽ tuột ra khỏi quy đầu ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?","Hẹp bao quy đầu có tác hại gì ?",1
"Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Cần làm gì để chẩn đoán sớm hẹp bao quy đầu ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Hẹp bao quy đầu có tác hại gì ?","Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?",1
"Hẹp bao quy đầu có tác hại gì ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Hẹp bao quy đầu có ảnh hưởng tới đời sống tình dục không ?","Phương pháp nào giúp điều trị hẹp bao quy đầu ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Đau lưng thể hàn thấp biểu hiện như thế nào ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Làm cách nào để giảm đau lưng ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Nguyên nhân gây ra cảm lạnh là gì ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Làm cách nào để trị đau nhức xương khớp ?",1
"Chuyển mùa và bài thuốc trị 3 bệnh thường gặp","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Đau lưng thể hàn thấp biểu hiện như thế nào ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Làm cách nào để giảm đau lưng ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Nguyên nhân gây ra cảm lạnh là gì ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Vào thời gian chuyển mùa, cơ thể thường mắc những bệnh gì ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Làm cách nào để giảm đau lưng ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Nguyên nhân gây ra cảm lạnh là gì ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Đau lưng thể hàn thấp biểu hiện như thế nào ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Làm cách nào để giảm đau lưng ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Nguyên nhân gây ra cảm lạnh là gì ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Làm cách nào để giảm đau lưng ?","Nguyên nhân gây ra cảm lạnh là gì ?",1
"Làm cách nào để giảm đau lưng ?","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Làm cách nào để giảm đau lưng ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Làm cách nào để giảm đau lưng ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Nguyên nhân gây ra cảm lạnh là gì ?","Triệu chứng của cảm lạnh biểu hiện như thế nào ?",1
"Nguyên nhân gây ra cảm lạnh là gì ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Nguyên nhân gây ra cảm lạnh là gì ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Triệu chứng của cảm lạnh biểu hiện như thế nào ?","Làm cách nào để trị đau nhức xương khớp ?",1
"Triệu chứng của cảm lạnh biểu hiện như thế nào ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Làm cách nào để trị đau nhức xương khớp ?","Đối tượng nào hay mắc bệnh đau nhức xương khớp ?",1
"Sự thật quanh việc mang thai lần hai bụng to nhanh hơn","Tại sao mang thai lần hai bụng to nhanh hơn ?",1
"Sự thật quanh việc mang thai lần hai bụng to nhanh hơn","Mẹ bầu nên vận động như thế nào cho đúng ?",1
"Sự thật quanh việc mang thai lần hai bụng to nhanh hơn","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Sự thật quanh việc mang thai lần hai bụng to nhanh hơn","Hiện tượng đau lưng và chuột dút có xuất hiện ở lần mang thai thứ 2 không ?",1
"Sự thật quanh việc mang thai lần hai bụng to nhanh hơn","Mẹ bầu cần ăn uống như thế nào trong quá trình mang thai ?",1
"Tại sao mang thai lần hai bụng to nhanh hơn ?","Mẹ bầu nên vận động như thế nào cho đúng ?",1
"Tại sao mang thai lần hai bụng to nhanh hơn ?","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Tại sao mang thai lần hai bụng to nhanh hơn ?","Hiện tượng đau lưng và chuột dút có xuất hiện ở lần mang thai thứ 2 không ?",1
"Tại sao mang thai lần hai bụng to nhanh hơn ?","Mẹ bầu cần ăn uống như thế nào trong quá trình mang thai ?",1
"Mẹ bầu nên vận động như thế nào cho đúng ?","Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?",1
"Mẹ bầu nên vận động như thế nào cho đúng ?","Hiện tượng đau lưng và chuột dút có xuất hiện ở lần mang thai thứ 2 không ?",1
"Mẹ bầu nên vận động như thế nào cho đúng ?","Mẹ bầu cần ăn uống như thế nào trong quá trình mang thai ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Hiện tượng đau lưng và chuột dút có xuất hiện ở lần mang thai thứ 2 không ?",1
"Người bệnh có thể dùng các bài thuốc nào để chữa bệnh đau lưng ?","Mẹ bầu cần ăn uống như thế nào trong quá trình mang thai ?",1
"Hiện tượng đau lưng và chuột dút có xuất hiện ở lần mang thai thứ 2 không ?","Mẹ bầu cần ăn uống như thế nào trong quá trình mang thai ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Ung thư cổ tử cung là bệnh gì ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Nguyên nhân gây ra Ung thư cổ tử cung là gì ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Tầm soát ung thư cổ tử cung như thế nào là đúng cách?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Ung thư cổ tử cung là bệnh gì ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Nguyên nhân gây ra Ung thư cổ tử cung là gì ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Tỷ lệ mắc Ung thư cổ tử cung là bao nhiêu ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Ung thư cổ tử cung là bệnh gì ?","Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?",1
"Ung thư cổ tử cung là bệnh gì ?","Nguyên nhân gây ra Ung thư cổ tử cung là gì ?",1
"Ung thư cổ tử cung là bệnh gì ?","Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?",1
"Ung thư cổ tử cung là bệnh gì ?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Ung thư cổ tử cung là bệnh gì ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?","Nguyên nhân gây ra Ung thư cổ tử cung là gì ?",1
"Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?","Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?",1
"Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Triệu chứng của Ung thư cổ tử cung biểu hiện như thế nào ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Nguyên nhân gây ra Ung thư cổ tử cung là gì ?","Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?",1
"Nguyên nhân gây ra Ung thư cổ tử cung là gì ?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Nguyên nhân gây ra Ung thư cổ tử cung là gì ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?","Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?",1
"Có những phương pháp sàng lọc Ung thư cổ tử cung nào ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Khi nào thì nên ngưng tầm soát Ung thư cổ tử cung ?","Vaccine ngừa HPV áp dụng cho độ tuổi nào ?",1
"Buồng trứng đa nang có nên uống sữa đậu nành?","Hội chứng buồng trứng đa nang là bệnh gì ?",1
"Buồng trứng đa nang có nên uống sữa đậu nành?","Tác dụng của sữa đậu nành là gì ?",1
"Buồng trứng đa nang có nên uống sữa đậu nành?","Bệnh buồng trứng đa nang có ảnh hưởng gì lên hệ nội tiết ?",1
"Buồng trứng đa nang có nên uống sữa đậu nành?","Sữa đậu nành có chứa thành phần gì ?",1
"Hội chứng buồng trứng đa nang là bệnh gì ?","Tác dụng của sữa đậu nành là gì ?",1
"Hội chứng buồng trứng đa nang là bệnh gì ?","Bệnh buồng trứng đa nang có ảnh hưởng gì lên hệ nội tiết ?",1
"Hội chứng buồng trứng đa nang là bệnh gì ?","Sữa đậu nành có chứa thành phần gì ?",1
"Tác dụng của sữa đậu nành là gì ?","Bệnh buồng trứng đa nang có ảnh hưởng gì lên hệ nội tiết ?",1
"Tác dụng của sữa đậu nành là gì ?","Sữa đậu nành có chứa thành phần gì ?",1
"Bệnh buồng trứng đa nang có ảnh hưởng gì lên hệ nội tiết ?","Sữa đậu nành có chứa thành phần gì ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Yếu tố nào cần có ở xe đẩy dành cho trẻ ?",1
"Chọn xe đẩy tốt cho bé và những lưu ý cần nhớ","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?","Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?",1
"Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?","Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?",1
"Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?","Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?",1
"Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?","Yếu tố nào cần có ở xe đẩy dành cho trẻ ?",1
"Nên dựa vào yếu tố nào để lựa chọn xe đẩy cho bé ?","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?","Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?",1
"Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?","Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?",1
"Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?","Yếu tố nào cần có ở xe đẩy dành cho trẻ ?",1
"Nên chọn xe đẩy như thế nào cho bé dưới 6 tháng tuổi ?","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?","Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?",1
"Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?","Yếu tố nào cần có ở xe đẩy dành cho trẻ ?",1
"Đối với trẻ dưới 3 tháng tuổi, nên chọn loại xe đẩy như thế nào ?","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?","Yếu tố nào cần có ở xe đẩy dành cho trẻ ?",1
"Đối với trẻ trên 6 tháng tuổi nên chọn xe đẩy như thế nào ?","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Yếu tố nào cần có ở xe đẩy dành cho trẻ ?","Yếu tố an toàn nào của xe đẩy cần chú ý ?",1
"Những điều bạn cần biết trước khi hiến máu","Nhóm máu nào chiếm tỷ lệ cao nhất ở Việt Nam ?",1
"Những điều bạn cần biết trước khi hiến máu","Nhóm máu O có đặc điểm gì ?",1
"Những điều bạn cần biết trước khi hiến máu","Trước khi hiến máu cần chuẩn bị gì ?",1
"Những điều bạn cần biết trước khi hiến máu","Nên ăn uống như thế nào trước khi hiến máu ?",1
"Những điều bạn cần biết trước khi hiến máu","Sau khi hiến máu nên vận động như thế nào ?",1
"Nhóm máu nào chiếm tỷ lệ cao nhất ở Việt Nam ?","Nhóm máu O có đặc điểm gì ?",1
"Nhóm máu nào chiếm tỷ lệ cao nhất ở Việt Nam ?","Trước khi hiến máu cần chuẩn bị gì ?",1
"Nhóm máu nào chiếm tỷ lệ cao nhất ở Việt Nam ?","Nên ăn uống như thế nào trước khi hiến máu ?",1
"Nhóm máu nào chiếm tỷ lệ cao nhất ở Việt Nam ?","Sau khi hiến máu nên vận động như thế nào ?",1
"Nhóm máu O có đặc điểm gì ?","Trước khi hiến máu cần chuẩn bị gì ?",1
"Nhóm máu O có đặc điểm gì ?","Nên ăn uống như thế nào trước khi hiến máu ?",1
"Nhóm máu O có đặc điểm gì ?","Sau khi hiến máu nên vận động như thế nào ?",1
"Trước khi hiến máu cần chuẩn bị gì ?","Nên ăn uống như thế nào trước khi hiến máu ?",1
"Trước khi hiến máu cần chuẩn bị gì ?","Sau khi hiến máu nên vận động như thế nào ?",1
"Nên ăn uống như thế nào trước khi hiến máu ?","Sau khi hiến máu nên vận động như thế nào ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","HIV là bệnh gì ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","Suy giảm miễn dịch là gì ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","Virus HIV sống được bao lâu ngoài không khí ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","HIV lây nhiễm nhất đường nào ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"Người có những dấu hiệu này rất có thể đã bị nhiễm HIV - Bệnh Sida","Làm thế nào để phát hiện sớm HIV ?",1
"HIV là bệnh gì ?","Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?",1
"HIV là bệnh gì ?","Suy giảm miễn dịch là gì ?",1
"HIV là bệnh gì ?","Virus HIV sống được bao lâu ngoài không khí ?",1
"HIV là bệnh gì ?","HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?",1
"HIV là bệnh gì ?","HIV lây nhiễm nhất đường nào ?",1
"HIV là bệnh gì ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"HIV là bệnh gì ?","Làm thế nào để phát hiện sớm HIV ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","Suy giảm miễn dịch là gì ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","Virus HIV sống được bao lâu ngoài không khí ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","HIV lây nhiễm nhất đường nào ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"Nguyên nhân gây tử vong chính ở người nhiễm HIV là gì ?","Làm thế nào để phát hiện sớm HIV ?",1
"Suy giảm miễn dịch là gì ?","Virus HIV sống được bao lâu ngoài không khí ?",1
"Suy giảm miễn dịch là gì ?","HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?",1
"Suy giảm miễn dịch là gì ?","HIV lây nhiễm nhất đường nào ?",1
"Suy giảm miễn dịch là gì ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"Suy giảm miễn dịch là gì ?","Làm thế nào để phát hiện sớm HIV ?",1
"Virus HIV sống được bao lâu ngoài không khí ?","HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?",1
"Virus HIV sống được bao lâu ngoài không khí ?","HIV lây nhiễm nhất đường nào ?",1
"Virus HIV sống được bao lâu ngoài không khí ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"Virus HIV sống được bao lâu ngoài không khí ?","Làm thế nào để phát hiện sớm HIV ?",1
"HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?","HIV lây nhiễm nhất đường nào ?",1
"HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"HIV tồn tại trong giọt máu hay kim tiêm khoảng bao lâu ?","Làm thế nào để phát hiện sớm HIV ?",1
"HIV lây nhiễm nhất đường nào ?","Những biểu hiện đầu tiên của bệnh HIV là gì ?",1
"HIV lây nhiễm nhất đường nào ?","Làm thế nào để phát hiện sớm HIV ?",1
"Những biểu hiện đầu tiên của bệnh HIV là gì ?","Làm thế nào để phát hiện sớm HIV ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Thành phần của thuốc tiêu chảy Smecta là gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Bạn biết gì về thuốc tiêu chảy Smecta?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Thành phần của thuốc tiêu chảy Smecta là gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Thuốc tiêu chảy Smecta sử dụng cho đối tượng nào ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Thành phần của thuốc tiêu chảy Smecta là gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?","Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?",1
"Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?","Chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Cơ chế tác dụng của thuốc tiêu chảy Smecta là gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?","Chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Tương tác thuốc của thuốc tiêu chảy Smecta là gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Chỉ định của thuốc tiêu chảy Smecta là gì ?","Chống chỉ định của thuốc tiêu chảy Smecta là gì ?",1
"Chỉ định của thuốc tiêu chảy Smecta là gì ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Chỉ định của thuốc tiêu chảy Smecta là gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Chống chỉ định của thuốc tiêu chảy Smecta là gì ?","Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?",1
"Chống chỉ định của thuốc tiêu chảy Smecta là gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Khi bị tiêu chảy cấp, bệnh nhân cần làm gì ?","Phụ nữ mang thai và cho con bú có sử dụng được Smecta không ?",1
"Tai biến nhẹ: Rất nguy hiểm","Tai biến nhẹ là gì ?",1
"Tai biến nhẹ: Rất nguy hiểm","Tai biến nhẹ có nguy hiểm không ?",1
"Tai biến nhẹ: Rất nguy hiểm","Tai biến nhẹ còn được gọi là gì ?",1
"Tai biến nhẹ: Rất nguy hiểm","Biểu hiện của cơn tai biến nhẹ là gì ?",1
"Tai biến nhẹ: Rất nguy hiểm","Nguyên nhân gây ra cơn tai biến nhẹ là gì ?",1
"Tai biến nhẹ: Rất nguy hiểm","Tỷ lệ từ tai biến nhẹ tiến triển thành đột quỵ là bao nhiêu ?",1
